,link,headline,datetime,source,summary,authors,image_desc
8440,/what-will-the-team-usa-womens-basketball-roster-look-like-at-the-la-olympics-in-2028-141116702.html,What will the Team USA women's basketball roster look like at the L.A. Olympics in 2028?,2024-08-13 14:11:16+00:00,yahoo-sports,"Caitlin Clark? JuJu Watkins? Arike Ogunbowale? Here are the 12 players who should be on the roster for the L.A. Olympics, keeping the same seven-guard and five-post format this year’s team followed.",['Eden Laase'],
8441,/dearica-hamby-officially-sues-wnba-aces-alleging-discrimination-and-retaliation-194352167.html,"Dearica Hamby sues WNBA, Aces, alleging discrimination and retaliation",2024-08-13 21:29:14+00:00,yahoo-sports,"In the lawsuit, Hamby alleges the Aces and head coach Becky Hammon traded her to the Los Angeles Sparks because she was pregnant.",['Kari Anderson'],
8442,/why-isnt-french-olympic-star-gabby-williams-in-the-wnba-can-she-join-a-team-this-season-200950683.html,Why isn’t French Olympic star Gabby Williams in the WNBA? Can she join a team this season?,2024-08-12 20:09:50+00:00,yahoo-sports,There’s a path for Williams and other select European stars to sign with WNBA teams ahead of the postseason.,['Cassandra Negley'],
8443,/paris-olympics-angel-reese-barack-obama-and-more-react-to-usa-women-winning-gold-vs-france-a-win-is-a-win-170444172.html,"Paris Olympics: Angel Reese, Barack Obama and more react to USA women winning gold vs. France: 'A WIN IS A WIN'",2024-08-11 17:04:44+00:00,yahoo-sports,"After such a close game, Team USA's win over France opened the floodgates of praise.",['Liz Roscher'],
8444,/paige-bueckers-reportedly-signs-nil-deal-with-womens-basketball-league-unrivaled-160803541.html,Paige Bueckers reportedly signs NIL deal with women's basketball league Unrivaled,2024-08-01 22:56:59+00:00,yahoo-sports,"The UConn star will reportedly play with Unrivaled, which was founded by Breanna Stewart and Napheesa Collier, after her college career ends.",['Kari Anderson'],
8445,/paris-olympics-team-usa-falls-to-0-3-in-womens-3x3-basketball-last-place-in-8-team-pool-124844026.html,"Paris Olympics: Team USA falls to 0-3 in women's 3x3 basketball, last place in 8-team pool",2024-08-01 13:28:01+00:00,yahoo-sports,Team USA's struggles in 3x3 have been bizarre.,['Jack Baer'],
8446,/dawn-staley-on-caitlin-clarks-olympic-omission-if-we-had-to-do-it-all-over-again--she-would-be-in-really-high-consideration-000949449.html,Dawn Staley on Caitlin Clark's Olympic omission: 'If we had to do it all over again ... she would be in really high consideration',2024-07-29 00:39:54+00:00,yahoo-sports,Clark averaged 12.5 assists per game in July and shot 43% from the field.,['Nick Bromberg'],
8447,/team-usa-womens-hoop-members-pledge-their-support-for-kamala-harris-via-wnba-council-114957628.html,Team USA women's hoop members pledge their support for Kamala Harris via WNBA council,2024-07-27 11:51:30+00:00,yahoo-sports,Breanna Stewart and A'ja Wilson say they're already in talks of how to support Harris' bid via the WNBA's  Social Justice Council.,"['Dan Wetzel', 'Columnist', 'Columnist']",
8448,/2024-paris-olympics-diana-taurasi-isnt-finished-forging-her-legacy-165033022.html,2024 Paris Olympics: Diana Taurasi isn't finished forging her legacy,2024-07-25 16:50:33+00:00,yahoo-sports,"Taurasi, who has a case as the greatest female player of all time, will become the first USA Basketball star to appear in six Olympics and any medal would make her the most decorated team-sport athlete in Olympic history.",['Cassandra Negley'],
8449,/these-16-wnba-players-will-compete-against-team-usa-at-the-paris-olympics-140002874.html,These 16 WNBA players will compete against Team USA at the Paris Olympics,2024-07-24 14:00:02+00:00,yahoo-sports,The 12 players representing the United States aren’t the only WNBA players who are hooping in the Paris Olympics.,['Eden Laase'],
8450,/angel-reese-becomes-latest-wnba-star-to-join-unrivaled-3-on-3-league-151045145.html,Angel Reese becomes latest WNBA star to join Unrivaled 3-on-3 league,2024-07-24 15:10:45+00:00,yahoo-sports,Reese is the 10th player who will take part in the offseason league.,"['Sean Leahy', 'Kari Anderson']",
8451,/us-women-bounce-back-from-loss-in-wnba-all-star-game-cruise-past-germany-in-final-olympic-warmup-204909231.html,"U.S. women bounce back from loss in WNBA All-Star Game, cruise past Germany in final Olympic warmup",2024-07-24 02:21:53+00:00,yahoo-sports,The pitstop in London marked Team USA's only Olympic warmup against international competition.,['Jason Owens'],
8452,/caitlin-clark-vs-angel-reese-who-has-the-better-case-for-wnba-rookie-of-the-year-183319173.html,Caitlin Clark vs. Angel Reese: Who has the better case for WNBA Rookie of the Year?,2024-07-23 18:33:19+00:00,yahoo-sports,"Yahoo Sports broke down the cases for and against Clark and Reese, and what each can do to strengthen their candidacies.","['Cassandra Negley', 'Eden Laase']",
8453,/wnba-all-star-game-takeaways-from-the-biggest-spectacle-in-league-history-061831278.html,WNBA All-Star Game: Takeaways from the biggest spectacle in league history,2024-07-21 06:18:31+00:00,yahoo-sports,Saturday's All-Star Game proved just how deep the talent is in the W after Team USA's loss to Team WNBA ahead of the Paris Olympics.,['Cassandra Negley'],
8454,/live/wnba-all-star-game-arike-ogunbowale-wins-mvp-with-record-34-points-as-team-wnba-defeats-team-usa-233028953.html,WNBA All-Star Game: Arike Ogunbowale wins MVP with record 34 points as Team WNBA defeats Team USA,2024-07-21 04:11:02+00:00,yahoo-sports,"Arike Ogunbowale put on a show during the WNBA All-Star Game in Phoenix. She scored 34 points, all in the second half, to lead Team WNBA to a 117–109 win over Team USA.","['Cassandra Negley', 'Ian Casselberry']",
8455,/live/wnba-all-star-2024-dreams-allisha-gray-wins-both-the-skills-challenge-and-3-point-contest-000010624.html,WNBA All-Star 2024: Dream's Allisha Gray wins both the Skills Challenge and 3-Point Contest,2024-07-20 17:06:01+00:00,yahoo-sports,"While Caitlin Clark isn't competing on the first day of WNBA All-Star weekend, there will still be plenty of stars to watch in Friday night's Skills Challenge and 3-Point Contest.","['Cassandra Negley', 'Ian Casselberry']",
8456,/wnba-all-star-2024-allisha-gray-steals-the-show-with-two-trophies--and-unprecedented-prize-money--on-historic-night-043912699.html,WNBA All-Star 2024: Allisha Gray steals the show with two trophies — and unprecedented prize money — on historic night,2024-07-20 04:39:12+00:00,yahoo-sports,Gray's prize money on Friday night is another example of the league’s growth this season amid unprecedented viewership and attendance numbers.,['Cassandra Negley'],
8457,/global-it-outage-spills-over-into-sports-as-athletes-in-the-wnba-nhl-and-more-miss-events-on-friday-184708086.html,"Global I.T. outage spills over into sports as athletes in the WNBA, NHL and more miss events on Friday",2024-07-19 23:02:12+00:00,yahoo-sports,"With airlines halted across the country, athletes are affected as Erica Wheeler struggles to make WNBA All-Star Weekend and Kyle Okposo cancels Stanley Cup event.",['Kari Anderson'],
8458,/caitlin-clark-sets-wnba-single-game-assist-record-as-indiana-fever-fall-101-93-to-dallas-wings-014537436.html,Caitlin Clark sets WNBA single-game assist record as Indiana Fever fall 101-93 to Dallas Wings,2024-07-18 02:01:17+00:00,yahoo-sports,"Ahead of the All-Star and Olympic break, Clark put up a record 19 assists, but could not lift the Fever over the Wings.",['Kari Anderson'],
8459,/is-aja-wilson-already-the-goat-of-womens-basketball-211003852.html,Is A’ja Wilson already the GOAT of women’s basketball?,2024-07-17 21:10:03+00:00,yahoo-sports,"Wilson, only 27 years old, is racking up accomplishments and enjoying a historic season, but there are a lot of variables to the GOAT debate and the Aces superstar certainly isn’t done yet.",['Cassandra Negley'],
8460,/aja-wilson-caitlin-clark-top-initial-round-of-fan-voting-for-wnba-all-star-game-185938379.html,"A'ja Wilson, Caitlin Clark top initial round of fan voting for WNBA All-Star Game",2024-06-21 19:36:43+00:00,yahoo-sports,"Aliyah Boston, Breanna Stewart and Arike Ogunbowale round out the top five, with rookie Angel Reese coming in at No. 7.",['Kari Anderson'],
8461,/wnba-rookie-progress-report-talented-duos-reminding-hoops-world-there-are-1st-year-players-other-than-caitlin-clark-142244001.html,WNBA rookie progress report: Talented duos reminding hoops world there are 1st-year players other than Caitlin Clark,2024-06-18 14:23:40+00:00,yahoo-sports,"These six first-year players are shaping the futures of their respective teams, and if they continue to progress, the playoffs may not be out of reach.",['Eden Laase'],
8462,/lynx-edge-liberty-for-commissioners-cup-500k-prize-in-potential-wnba-finals-preview-020844293.html,"Lynx edge Liberty for Commissioner's Cup, $500K prize in potential WNBA Finals preview",2024-06-26 02:35:05+00:00,yahoo-sports,Minnesota's now 2-0 against New York this season. The teams with the best record in each conference will conclude their season series July 2 in New York.,['Jason Owens'],
8463,/sparks-lexie-brown-subs-in-as-emergency-broadcaster-to-cover-her-own-team-054054433.html,Sparks’ Lexie Brown subs in as emergency broadcaster to cover her own team,2024-07-10 05:40:54+00:00,yahoo-sports,"“It was kind of crazy,” Brown said after the game, which the Lynx won, 82-67. “Those are still my teammates, so like you cannot really be super critical of them.",['Dhani Joseph'],
8464,/lynx-make-statement-that-theyre-legitimate-wnba-title-contenders-045909529.html,Lynx make statement that they're legitimate WNBA title contenders,2024-06-26 04:59:09+00:00,yahoo-sports,The Lynx entered the season overlooked and underappreciated amid a growing list of WNBA Finals favorites. But they handled the Liberty to take the Commissioner’s Cup on Tuesday night.,['Cassandra Negley'],
8465,/whats-wrong-with-the-las-vegas-aces-160913497.html,What’s wrong with the Las Vegas Aces?,2024-06-19 16:09:14+00:00,yahoo-sports,The two-time defending champions are 6-6 and little has gone right as they prepare to face the Seattle Storm on Wednesday night.,['Cassandra Negley'],
8466,/the-caitlin-counter-clarks-all-around-game-is-key-to-the-fevers-success-145947831.html,The Caitlin Counter: Clark's all-around game is key to the Fever's success,2024-07-09 14:59:47+00:00,yahoo-sports,Clark's recent triple-double feat shed some light on Indiana's most likely pathway to winning.,['Cassandra Negley'],
8467,/wnba-rookie-progress-report-caitlin-clark-angel-reese-have-had-a-special-week-165459214.html,"WNBA rookie progress report: Caitlin Clark, Angel Reese have had a special week",2024-07-04 16:54:59+00:00,yahoo-sports,It’s been quite the week for WNBA rookies. Two earned All-Star bids and one was named to her country’s Olympic roster.,['Eden Laase'],
8468,/angel-reese-gets-her-13th-consecutive-double-double-setting-a-wnba-record-000608727.html,"Angel Reese gets her 13th consecutive double-double, setting a WNBA record",2024-07-08 00:50:37+00:00,yahoo-sports,Angel Reese set a WNBA record by scoring her 13th consecutive game with double figures in points and rebounds,['Ian Casselberry'],
8469,/espns-espy-awards-to-honor-prince-harry-dawn-staley-steve-gleason-with-major-awards-152228544.html,"ESPN's ESPY Awards to honor Prince Harry, Dawn Staley, Steve Gleason with major awards",2024-06-27 15:38:34+00:00,yahoo-sports,Prince Harry created the Invictus Games Foundation and is being given the Pat Tillman Award for service.,['Liz Roscher'],
8470,/wnba-all-star-snubs-who-had-worthy-cases-to-join-caitlin-clark-and-angel-reese-025432821.html,WNBA All-Star snubs: Who had worthy cases to join Caitlin Clark and Angel Reese?,2024-07-03 05:17:19+00:00,yahoo-sports,"There weren’t many clear snubs, but the top ones have one main thing in common: defense.",['Cassandra Negley'],
8471,/sky-rookie-angel-reese-breaks-down-in-tears-after-learning-of-first-all-star-nod-033151171.html,Sky rookie Angel Reese breaks down in tears after learning of first All-Star nod,2024-07-03 06:04:13+00:00,yahoo-sports,Angel Reese learned of her All-Star nod after recording a WNBA record 11th consecutive double-double on Tuesday night.,['Ryan Young'],
8472,/aces-first-team-in-wnba-history-to-sell-out-all-regular-season-home-games-233211855.html,Aces first team in WNBA history to sell out all regular-season home games,2024-06-20 23:32:11+00:00,yahoo-sports,"The Las Vegas Aces became the first WNBA team to sell out all of its regular season games, the team announced on Thursday.",['Ian Casselberry'],
8473,/breanna-stewart-passes-diana-taurasi-as-fastest-wnba-player-to-5k-points-liberty-rally-to-extend-best-start-in-team-history-201333591.html,Breanna Stewart passes Diana Taurasi as fastest WNBA player to 5K points; Liberty rally to extend best start in team history,2024-06-30 20:13:33+00:00,yahoo-sports,Stewart's on a faster career scoring pace than the WNBA's all-time leading scorer.,['Jason Owens'],
8474,/wnba-rookie-progress-report-veteran-1st-year-players-carving-out-different-pathway-to-the-league-165040053.html,WNBA rookie progress report: Veteran 1st-year players carving out different pathway to the league,2024-07-16 16:50:40+00:00,yahoo-sports,"Julie Vanloo, Sevgi Uzun and Olivia Époupa developed their games over numerous years playing professionally before joining the W.",['Eden Laase'],
8475,/sparks-star-rookie-cameron-brink-carried-off-court-with-knee-injury-vs-sun-000605630.html,Sparks star rookie Cameron Brink carried off court with knee injury vs. Sun,2024-06-19 03:54:34+00:00,yahoo-sports,Brink grabbed her knee in pain after falling to the court and needed the help of trainers to carry her from the court.,['Jason Owens'],
8476,/the-caitlin-counter-rookie-sensation-fever-are-settling-into-a-groove-141902976.html,"The Caitlin Counter: Rookie sensation, Fever are settling into a groove",2024-06-25 14:53:29+00:00,yahoo-sports,"As the schedule has eased, the Fever (7-11) are making strides and Caitlin Clark is delivering on her incredible promise.",['Cassandra Negley'],
8477,/latest-caitlin-clark-angel-reese-meeting-sets-another-wnba-viewership-record-185749090.html,Latest Caitlin Clark-Angel Reese meeting sets another WNBA viewership record,2024-06-25 19:08:04+00:00,yahoo-sports,Three of the WNBA's most-watched games since 2001 have all come this season.,['Sean Leahy'],
8478,/how-wnba-players-are-preparing-to-handle-the-extended-olympic-break-191442958.html,How WNBA players are preparing to handle the extended Olympic break,2024-07-16 19:14:43+00:00,yahoo-sports,"The WNBA regular season will go on a month-long hiatus beginning Thursday, and those not on national teams are looking forward to a break from the grind of a compressed schedule.",['Cassandra Negley'],
8479,/aces-post-wnbas-largest-attendance-since-1999-in-caitlin-clarks-visit-to-t-mobile-arena-043737515.html,Aces post WNBA's largest attendance since 1999 in Caitlin Clark's visit to T-Mobile Arena,2024-07-03 05:25:10+00:00,yahoo-sports,Caitlin Clark plus the defending champion Aces equals big numbers.,['Jack Baer'],
8480,/caitlin-clark-becomes-first-rookie-in-wnba-history-to-post-multiple-games-of-20-points-and-10-assists-045044869.html,Caitlin Clark becomes first rookie in WNBA history to post multiple games of 20+ points and 10+ assists,2024-07-13 04:50:44+00:00,yahoo-sports,The Rookie of the Year race between Caitlin Clark and Angel Reese is shaping up to be an all-timer.,['Jack Baer'],
8481,/caitlin-clark-redirects-question-after-reporters-ignore-aliyah-boston-following-indiana-fever-loss-142516023.html,Caitlin Clark redirects question after reporters ignore Aliyah Boston following Indiana Fever loss,2024-06-29 14:25:16+00:00,yahoo-sports,"After a fifth straight question directed only at Clark, the rookie guard tried to get reporters to pay attention to her teammate.",['Kari Anderson'],
8482,/new-york-libertys-blossoming-chemistry-leads-them-past-sun-to-top-of-wnba-190629117.html,"New York Liberty's blossoming chemistry leads them past Sun, to top of WNBA",2024-07-10 19:06:30+00:00,yahoo-sports,New York (18-4) could be starting to separate from the rest of the WNBA as the current title favorites.,['Eden Laase'],
8483,/live/chicago-sky-pull-off-thrilling-comeback-over-indiana-fever-as-angel-reese-caitlin-clark-nab-double-doubles-190003279.html,"Chicago Sky pull off thrilling comeback over Indiana Fever as Angel Reese, Caitlin Clark nab double-doubles",2024-06-24 03:57:22+00:00,yahoo-sports,"The burgeoning Fever-Sky WNBA rivalry delivered again on Sunday, with the Sky overcoming a 15-point deficit to beat the Fever 88-87.",['Kari Anderson'],
8484,/angel-reese-sets-wnba-single-season-record-with-10th-consecutive-double-double-210749522.html,Angel Reese sets WNBA single-season record with 10th consecutive double-double,2024-06-30 23:09:27+00:00,yahoo-sports,"Angel Reese set a WNBA record with her 10th consecutive double-double, during the Chicago Sky's 70–62 loss to the Minnesota Lynx.",['Ian Casselberry'],
8485,/liberty-off-to-best-start-in-franchise-history-as-breanna-stewart-scores-33-points-to-lead-win-over-sparks-002703256.html,Liberty off to best start in franchise history as Breanna Stewart scores 33 points to lead win over Sparks,2024-06-23 00:27:03+00:00,yahoo-sports,Breanna Stewart scored 33 points as the New York Liberty improved their record to a franchise-best 14–3.,['Ian Casselberry'],
8486,/chelsea-gray-puts-aces-back-in-win-column-in-2024-debut-040026566.html,Chelsea Gray puts Aces back in win column in 2024 debut,2024-06-20 04:01:26+00:00,yahoo-sports,The Aces went 6-6 without their starting point guard.,['Jack Baer'],
8487,/fever-upend-1st-place-lynx-in-minnesota-as-fans-show-out-to-cheer-on-caitlin-clark-232206269.html,Fever upend 1st-place Lynx in Minnesota as fans show out to cheer on Caitlin Clark,2024-07-14 23:22:06+00:00,yahoo-sports,The Target Center sounded at times like a Fever home game on Sunday as Indiana posted its eighth win in 12 games.,['Jason Owens'],
8488,/nike-reveals-aja-wilsons-new-signature-logo-ahead-of-shoe-release-191227767.html,Nike reveals A'ja Wilson's new signature logo ahead of shoe release,2024-06-22 19:12:28+00:00,yahoo-sports,"Wilson, one of four active WNBA players with signature deals, will have her signature collection released by Nike in 2025.",['Kari Anderson'],
8489,/caitlin-clark-becomes-first-wnba-rookie-to-record-a-triple-double-as-fever-surge-back-to-beat-liberty-191847833.html,Caitlin Clark becomes first WNBA rookie to record a triple-double as Fever surge back to beat Liberty,2024-07-06 20:44:34+00:00,yahoo-sports,"The Fever overcame a second-half slump to win 83-78, with Clark putting up a historic stat line of 19 points, 13 assists and 12 rebounds.",['Kari Anderson'],
8490,/sparks-late-game-heroics-spoil-mvp-like-performance-from-aces-star-aja-wilson-063354977.html,Sparks' late-game heroics spoil MVP-like performance from Aces star A’ja Wilson,2024-07-06 06:33:54+00:00,yahoo-sports,"LA ended its eight-game losing streak with the overtime win despite a 35-point, 12-rebound, six-block night from Aces star A'ja Wilson.",['Dhani Joseph'],
8491,/caitlin-clark-angel-reese-named-first-time-all-stars-on-team-wnba-vs-team-usa-011718131.html,"Caitlin Clark, Angel Reese named first-time All-Stars on Team WNBA vs. Team USA",2024-07-03 05:12:31+00:00,yahoo-sports,"Caitlin Clark and Aliyah Boston led the fan vote portion, followed by A'ja Wilson, Breanna Stewart and Angel Reese.",['Cassandra Negley'],
8492,/powered-by-her-gift-dearica-hamby-is-taking-her-star-turn-for-the-rebuilding-sparks-012127909.html,"Powered by her 'gift,' Dearica Hamby is taking her star turn for the rebuilding Sparks",2024-07-05 01:21:27+00:00,yahoo-sports,"Hamby is thriving in her transition from quality role player to star this season. From Day 1, her confidence in her game translated into becoming the leader of the team.",['Dhani Joseph'],
8493,/caitlin-clark-breaks-franchise-rookie-assist-record-as-indiana-fever-edge-out-phoenix-mercury-214233705.html,Caitlin Clark breaks franchise rookie assist record as Indiana Fever edge out Phoenix Mercury,2024-06-30 21:42:33+00:00,yahoo-sports,"In a highly physical game in front of a raucous sellout crowd, the Fever pushed past the Mercury to take the 88-82 win.",['Kari Anderson'],
8494,/fever-beat-dream-caitlin-clark-scores-16-in-front-of-record-crowd-for-atlanta-014314335.html,"Fever beat Dream, Caitlin Clark scores 16 in front of record crowd for Atlanta",2024-06-22 01:43:14+00:00,yahoo-sports,"The Indiana Fever won their fourth straight game, as the Atlanta Dream set a franchise record for attendance.",['Ian Casselberry'],
8495,/it-may-be-time-to-add-caitlin-clark-to-the-olympic-roster-after-all-172513938.html,It may be time to add Caitlin Clark to the Olympic roster after all,2024-07-13 17:25:13+00:00,yahoo-sports,"If Diana Taurasi can't return from injury this week, Clark is the logical next woman up for Team USA.","['Dan Wetzel', 'Columnist', 'Columnist']",
8496,/aja-wilsons-1st-career-2020-leads-once-slumping-aces-past-storm-for-8th-win-in-9-games-215903893.html,A'ja Wilson's 1st career 20/20 leads once-slumping Aces past Storm for 8th win in 9 games,2024-07-10 21:59:05+00:00,yahoo-sports,The two-time MVP had one of the best games of her career and continues to lead the Aces back into championship contention.,['Jason Owens'],
8497,/angel-reese-becomes-first-wnba-rookie-with-7-straight-double-doubles-as-sky-handily-defeat-wings-180239339.html,Angel Reese becomes first WNBA rookie with 7 straight double-doubles as Sky handily defeat Wings,2024-06-20 19:47:13+00:00,yahoo-sports,"The Chicago Sky beat the Dallas Wings 72-83 behind Reese's 16-point, 18-rebound performance — with the latter a career high for the young forward.",['Kari Anderson'],
8498,/why-caitlin-clark-team-usa-snubs-cant-slot-into-cameron-brinks-3x3-spot-173933046.html,"Why Caitlin Clark, Team USA snubs can’t slot into Cameron Brink’s 3x3 spot",2024-06-21 17:51:08+00:00,yahoo-sports,"There are specific qualifications required of individuals to participate for Team USA, and 3x3 is a separate speciality with its own pool of players battling for berths.",['Cassandra Negley'],
8499,/angel-reeses-wnba-record-double-doubles-streak-ends-at-15-in-skys-loss-to-liberty-190118183.html,Angel Reese's WNBA record double-doubles streak ends at 15 in Sky's loss to Liberty,2024-07-13 19:37:52+00:00,yahoo-sports,Angel Reese's WNBA record streak of consecutive double-doubles ends at 15 in the Chicago Sky's 81–67 loss to the New York Liberty.,['Ian Casselberry'],
8500,/phoenix-mercury-to-name-courts-after-diana-taurasi-at-new-70-million-practice-facility-202546154.html,Phoenix Mercury to name courts after Diana Taurasi at new $70 million practice facility,2024-07-12 23:05:55+00:00,yahoo-sports,"The facility, which will be unveiled next week, will include two practice courts named for the 11-time All-Star and Mercury legend.",['Kari Anderson'],
8501,/los-angeles-sparks-rookie-cameron-brink-has-torn-acl-183018797.html,Los Angeles Sparks rookie Cameron Brink has torn ACL,2024-06-19 18:34:54+00:00,yahoo-sports,Brink injured her knee Tuesday night.,['Jason Owens'],
8502,/angel-reese-extends-wnba-double-double-record-to-11-straight-games-can-she-catch-caitlin-clark-in-roy-race-010624601.html,Angel Reese extends WNBA double-double record to 11 straight games; can she catch Caitlin Clark in ROY race?,2024-07-03 05:56:27+00:00,yahoo-sports,Reese tallied a career-high 19 rebounds and maintained her place as the WNBA's leading rebounder.,['Jason Owens'],
8503,/wnba-rundown-leagues-top-teams-are-rising-to-the-top-141915960.html,WNBA rundown: League's top teams are rising to the top,2024-06-25 14:38:37+00:00,yahoo-sports,"There are a number of important storylines around the league, including a budding rivalry, devastating injuries, the return of a former Finals MVP and more.",['Eden Laase'],
8504,/jewell-loyd-chelsea-gray-and-arike-ogunbowale-named-as-first-wnba-stars-to-join-unrivaled-basketball-220551806.html,"Jewell Loyd, Chelsea Gray and Arike Ogunbowale named as first WNBA stars to join Unrivaled Basketball",2024-07-14 22:22:34+00:00,yahoo-sports,"Unrivaled, an offseason 3-on-3 league founded by WNBA stars Breanna Stewart and Napheesa Collier, will commence in January 2025.",['Kari Anderson'],
8505,/wnba-rundown-caitlin-clarks-triple-double-highlights-how-rare-the-feat-really-is-153438392.html,WNBA rundown: Caitlin Clark's triple-double highlights how rare the feat really is,2024-07-09 15:34:38+00:00,yahoo-sports,Clark is the 16th player in WNBA history to notch a triple-double. Here's a quick breakdown on the stat-stuffing accomplishment in the W.,['Eden Laase'],
8506,/aces-rookie-kate-martin-exits-game-with-lower-leg-injury-042112766.html,Aces rookie Kate Martin exits game with lower leg injury,2024-07-17 04:23:36+00:00,yahoo-sports,Martin's Aces teammates shielded her with towels as trainers looked at her.,['Jack Baer'],
8507,/angel-reese-should-win-wnba-rookie-of-the-year-says-sky-teammate-chennedy-carter-143002797.html,"Angel Reese should win WNBA Rookie of the Year, says Sky teammate Chennedy Carter",2024-07-06 14:30:02+00:00,yahoo-sports,"Angel Reese posted her 12th consecutive double-double in Friday's win, tying a WNBA record. Is she gaining on Caitlin Clark in the Rookie of the Year race?",['Ian Casselberry'],
8508,/wnba-style-diaries-the-leagues-fashion-game-is-just-as-fierce-as-the-one-on-the-court-155731413.html,WNBA style diaries: The league's fashion game is just as fierce as the one on the court,2024-07-11 15:57:33+00:00,yahoo-sports,"Shatori Walker-Kimbrough, DiJonai Carrington, Rickea Jackson and Jordan Horston share their personal style, favorite fit moments and thoughts on the WNBA's fashion renaissance.",['Eden Laase'],
8509,/aja-wilsons-wnba-record-streak-of-consecutive-20-point-games-ends-in-aces-win-over-mystics-210427605.html,A'ja Wilson's WNBA-record streak of consecutive 20-point games ends in Aces' win over Mystics,2024-06-29 21:04:27+00:00,yahoo-sports,A'ja Wilson's WNBA record streak of consecutive 20-point games ended at 20. The Las Vegas Aces star scored 11 in a win over the Washington Mystics.,['Ian Casselberry'],
8510,/wnba-commissioners-cup-preview-everything-you-need-to-know-about-the-minnesota-lynx-new-york-liberty-title-game-134017220.html,WNBA Commissioner’s Cup preview: Everything you need to know about the Minnesota Lynx-New York Liberty title game,2024-06-24 13:40:17+00:00,yahoo-sports,"The WNBA’s fourth annual in-season tournament concludes Tuesday, when Minnesota and New York meet at UBS Arena in Elmont, New York.",['Cassandra Negley'],
8511,/second-meeting-of-fever-vs-sky-delivers-best-wnba-tv-rating-since-2001-155813128.html,Second meeting of Fever vs. Sky delivers best WNBA TV rating since 2001,2024-06-18 16:00:46+00:00,yahoo-sports,The Fever and Sky meet again on Sunday afternoon.,['Sean Leahy'],
8512,/jewell-loyds-growing-leadership-is-a-key-part-of-storms-return-to-prominence-043954045.html,Jewell Loyd’s growing leadership is a key part of Storm's return to prominence,2024-07-17 04:40:01+00:00,yahoo-sports,Her style has been under developing for years as she was able to take more of a backseat as a leader behind WNBA legend Sue Bird and superstar Breanna Stewart.,['Dhani Joseph'],
8513,/minnesota-lynx-resembling-championship-teams-of-the-past-in-more-ways-than-one-215934272.html,Minnesota Lynx resembling championship teams of the past in more ways than one,2024-07-11 21:59:34+00:00,yahoo-sports,"Not only are the Lynx winning, sitting atop the Western Conference, they have a similar makeup as previous title-winners in Minnesota.",['Dhani Joseph'],
8514,/live/caitlin-clark-scores-23-fever-win-over-sky-angel-reese-disputes-flagrant-foul-call-150008460.html,"Caitlin Clark scores 23 in Fever win over Sky, Angel Reese disputes flagrant foul call",2024-06-17 14:15:31+00:00,yahoo-sports,"Caitlin Clark led the Fever to a win over the Sky. Afterward, Angel Reese disputed a flagrant foul she was called for on Clark.",['Ian Casselberry'],
8515,/wings-arike-ogunbowale-withdrew-from-consideration-for-us-womens-olympic-team-due-to-politics-151839038.html,Wings' Arike Ogunbowale withdrew from consideration for U.S. women's Olympic team due to 'politics',2024-06-16 15:54:05+00:00,yahoo-sports,"Arike Ogunbowale responded to being left off the USA women's basketball roster for the 2024 Olympics, saying she realizes politics is part of the process.",['Ian Casselberry'],
8516,/aces-fall-in-wnba-finals-rematch-vs-liberty-match-loss-total-from-2023-season-222124264.html,"Aces fall in WNBA Finals rematch vs. Liberty, match loss total from 2023 season",2024-06-16 00:51:28+00:00,yahoo-sports,Last year's Aces went 34-6. This year's group is 6-6.,['Jack Baer'],
8517,/wnba-early-award-races-alyssa-thomas-caitlin-clark-in-line-for-some-hardware-163944954.html,"WNBA early award races: Alyssa Thomas, Caitlin Clark in line for some hardware",2024-06-14 16:39:44+00:00,yahoo-sports,"With one month down and between 11-14 games into each team’s schedule, Yahoo Sports checks in to see how the award races are shaping up.","['Cassandra Negley', 'Eden Laase']",
8518,/aces-aja-wilson-breaks-wnba-record-with-eighth-straight-25-point-game-041404069.html,Aces' A'ja Wilson breaks WNBA record with eighth straight 25-point game,2024-06-14 04:35:03+00:00,yahoo-sports,"Aces may be shorthanded, but they still have A'ja Wilson.",['Jack Baer'],
8519,/caitlin-clark-responds-to-bigotry-wnba-audience-people-should-not-be-using-my-name-to-push-those-agendas-235847204.html,Caitlin Clark responds to bigotry in WNBA audience: 'People should not be using my name to push those agendas',2024-06-14 12:27:20+00:00,yahoo-sports,Clark responded to racism and misogyny weaponized in her name as discourse around the rookie phenom continues,['Kari Anderson'],
8520,/the-caitlin-counter-brutal-early-schedule-has-done-the-rookie-sensation-no-favors-180647908.html,The Caitlin Counter: Brutal early schedule has done the rookie sensation no favors,2024-06-12 18:06:47+00:00,yahoo-sports,Mental and physical exhaustion plagued the Fever (3-10) through a packed slate of games every 1.8 days on average that included two back-to-backs with overnight travel. Such a grueling stretch occurred only once in the WNBA dating back to 2007.,['Cassandra Negley'],
8521,/washington-mystics-after-an-0-12-start-finally-get-first-victory-of-the-season-with-win-over-dream-012337959.html,"Washington Mystics, after an 0-12 start, finally get first victory of the season with win over Dream",2024-06-12 01:39:44+00:00,yahoo-sports,The Mystics were the only franchise in the league without a win this season entering Tuesday night.,['Ryan Young'],
